Parameters for equation: a1*exp(-t/tau1) + a2*exp(-t/tau2)
                     or  a*ar*exp(-t/tau1) + a*(1-ar)*exp(-t/tau2)
                   a*ar=a1 ,  a*(1-ar) = a2 ,  ar = a1/(a1+a2) ,  a = a1 + a2

   iat = 2.58638   t0 = 11000

 Experimental: 
   RMS(i_sim*iat vs i_exp) = 9.15537e-05   tau1 = 133.75   tau2 = 666.6   a = 1   ar = 0.42   a1 = 0.42   a2 = 0.58

 LevMar Fitting: 
   RMS(i_sim/a vs i_fit/a) = 5.46367e-07   tau1 = 170.721   tau2 = 548.313   a = 0.287007   ar = 0   a1 = 0   a2 = 0.287007

 t-t0  ,  i_exp/iat  ,  i_sim  ,  i_fit  ,  ,  i_exp  ,  i_sim*iat  ,  i_fit*iat  ,  ,  i_exp/iat/a  ,  i_sim/a  ,  i_fit/a
150 , 0.23197 , 0.216571 , 0.218315 ,  ,  0.599962 , 0.560134 , 0.564646 ,  ,  0.808237 , 0.754583 , 0.760662 , 
188.5 , 0.208688 , 0.203412 , 0.203512 ,  ,  0.539746 , 0.5261 , 0.526359 ,  ,  0.727117 , 0.708735 , 0.709084 , 
227 , 0.18928 , 0.190039 , 0.189713 ,  ,  0.489549 , 0.491514 , 0.490668 ,  ,  0.659495 , 0.662142 , 0.661003 , 
265.5 , 0.172886 , 0.17725 , 0.176849 ,  ,  0.447148 , 0.458435 , 0.457398 ,  ,  0.602375 , 0.61758 , 0.616182 , 
304 , 0.158856 , 0.165234 , 0.164857 ,  ,  0.410861 , 0.427358 , 0.426383 ,  ,  0.55349 , 0.575714 , 0.574401 , 
342.5 , 0.146695 , 0.154008 , 0.153679 ,  ,  0.37941 , 0.398323 , 0.397471 ,  ,  0.511121 , 0.5366 , 0.535453 , 
381 , 0.136029 , 0.143537 , 0.143258 ,  ,  0.351823 , 0.371242 , 0.37052 ,  ,  0.473958 , 0.500118 , 0.499145 , 
419.5 , 0.12657 , 0.133777 , 0.133544 ,  ,  0.327359 , 0.345998 , 0.345396 ,  ,  0.441001 , 0.466111 , 0.4653 , 
458 , 0.118099 , 0.124681 , 0.124489 ,  ,  0.305448 , 0.322471 , 0.321976 ,  ,  0.411484 , 0.434417 , 0.433749 , 
496.5 , 0.110445 , 0.116203 , 0.116048 ,  ,  0.285653 , 0.300545 , 0.300144 ,  ,  0.384817 , 0.404879 , 0.404338 , 
