Parameters for equation: a1*exp(-t/tau1) + a2*exp(-t/tau2)
                     or  a*ar*exp(-t/tau1) + a*(1-ar)*exp(-t/tau2)
                   a*ar=a1 ,  a*(1-ar) = a2 ,  ar = a1/(a1+a2) ,  a = a1 + a2

   iat = 2.96723   t0 = 11000

 Experimental: 
   RMS(i_sim*iat vs i_exp) = 0.000139107   tau1 = 187.8   tau2 = 1170   a = 1   ar = 0.3   a1 = 0.3   a2 = 0.7

 LevMar Fitting: 
   RMS(i_sim/a vs i_fit/a) = 1.1013e-07   tau1 = 909.179   tau2 = 1207.64   a = 0.250821   ar = 0.168392   a1 = 0.0422363   a2 = 0.208585

 t-t0  ,  i_exp/iat  ,  i_sim  ,  i_fit  ,  ,  i_exp  ,  i_sim*iat  ,  i_fit*iat  ,  ,  i_exp/iat/a  ,  i_sim/a  ,  i_fit/a
203 , 0.232635 , 0.2097 , 0.210096 ,  ,  0.690283 , 0.622229 , 0.623402 ,  ,  0.927495 , 0.836055 , 0.83763 , 
240.97 , 0.220023 , 0.203132 , 0.203256 ,  ,  0.652859 , 0.602738 , 0.603108 ,  ,  0.87721 , 0.809866 , 0.810363 , 
278.94 , 0.208762 , 0.196613 , 0.196643 ,  ,  0.619446 , 0.583395 , 0.583484 ,  ,  0.832315 , 0.783876 , 0.783995 , 
316.91 , 0.198636 , 0.190258 , 0.190247 ,  ,  0.5894 , 0.564539 , 0.564506 ,  ,  0.791944 , 0.758539 , 0.758496 , 
354.88 , 0.189467 , 0.184096 , 0.184062 ,  ,  0.562192 , 0.546254 , 0.546153 ,  ,  0.755387 , 0.733971 , 0.733836 , 
392.85 , 0.181108 , 0.17813 , 0.17808 ,  ,  0.537389 , 0.528552 , 0.528404 ,  ,  0.72206 , 0.710186 , 0.709988 , 
430.82 , 0.173439 , 0.172357 , 0.172295 ,  ,  0.514632 , 0.511422 , 0.51124 ,  ,  0.691483 , 0.687169 , 0.686924 , 
468.79 , 0.166359 , 0.166771 , 0.166701 ,  ,  0.493626 , 0.494848 , 0.494639 ,  ,  0.663258 , 0.6649 , 0.664619 , 
506.76 , 0.159788 , 0.161367 , 0.16129 ,  ,  0.474128 , 0.478813 , 0.478584 ,  ,  0.63706 , 0.643354 , 0.643047 , 
544.73 , 0.153657 , 0.156139 , 0.156057 ,  ,  0.455936 , 0.463299 , 0.463057 ,  ,  0.612617 , 0.622509 , 0.622184 , 
