-120	1
-110	0.9611872146119
-100	0.8561643835616
-90	0.7146118721461
-80	0.5662100456621
-70	0.4178082191781
-60	0.3150684931507
-50	0.2260273972603
-40	0.1552511415525
-30	0.1187214611872
-20	0.08447488584475
-10	0.05707762557078
0	0.04337899543379
10	0.02511415525114
20	0.01141552511416
30	0.002283105022831
40	0
